Time, IP-address, port, IP-address, port, num, rand, bytes, Throughput
20220705193237,192.168.1.2,35336,192.168.1.3,5001,1,185.0-186.0,140354096,1122832768
20220705193238,192.168.1.2,35336,192.168.1.3,5001,1,186.0-187.0,174717892,1397743136
20220705193239,192.168.1.2,35336,192.168.1.3,5001,1,187.0-188.0,198776224,1590209792
20220705193240,192.168.1.2,35336,192.168.1.3,5001,1,188.0-189.0,131247540,1049980320
20220705193241,192.168.1.2,35336,192.168.1.3,5001,1,189.0-190.0,198540924,1588327392
20220705193242,192.168.1.2,35336,192.168.1.3,5001,1,190.0-191.0,179287748,1434301984
20220705193243,192.168.1.2,35336,192.168.1.3,5001,1,191.0-192.0,228452072,1827616576
20220705193244,192.168.1.2,35336,192.168.1.3,5001,1,192.0-193.0,212382452,1699059616
20220705193245,192.168.1.2,35336,192.168.1.3,5001,1,193.0-194.0,161281632,1290253056
20220705193246,192.168.1.2,35336,192.168.1.3,5001,1,194.0-195.0,199105956,1592847648
20220705193247,192.168.1.2,35336,192.168.1.3,5001,1,195.0-196.0,203706044,1629648352
20220705193248,192.168.1.2,35336,192.168.1.3,5001,1,196.0-197.0,212501556,1700012448
20220705193249,192.168.1.2,35336,192.168.1.3,5001,1,197.0-198.0,160598532,1284788256
20220705193250,192.168.1.2,35336,192.168.1.3,5001,1,198.0-199.0,191989896,1535919168
20220705193251,192.168.1.2,35336,192.168.1.3,5001,1,199.0-200.0,215182956,1721463648
20220705193252,192.168.1.2,35336,192.168.1.3,5001,1,200.0-201.0,237061136,1896489088
20220705193253,192.168.1.2,35336,192.168.1.3,5001,1,201.0-202.0,170478652,1363829216
20220705193254,192.168.1.2,35336,192.168.1.3,5001,1,202.0-203.0,175102976,1400823808
20220705193255,192.168.1.2,35336,192.168.1.3,5001,1,203.0-204.0,147862856,1182902848
20220705193256,192.168.1.2,35336,192.168.1.3,5001,1,204.0-205.0,217286968,1738295744
20220705193257,192.168.1.2,35336,192.168.1.3,5001,1,205.0-206.0,221018616,1768148928
20220705193258,192.168.1.2,35336,192.168.1.3,5001,1,206.0-207.0,209681772,1677454176
20220705193259,192.168.1.2,35336,192.168.1.3,5001,1,207.0-208.0,223716308,1789730464
20220705193300,192.168.1.2,35336,192.168.1.3,5001,1,208.0-209.0,225549584,1804396672
20220705193301,192.168.1.2,35336,192.168.1.3,5001,1,209.0-210.0,221830640,1774645120
20220705193302,192.168.1.2,35336,192.168.1.3,5001,1,210.0-211.0,161830032,1294640256
20220705193303,192.168.1.2,35336,192.168.1.3,5001,1,211.0-212.0,150570180,1204561440
20220705193304,192.168.1.2,35336,192.168.1.3,5001,1,212.0-213.0,122848500,982788000
20220705193305,192.168.1.2,35336,192.168.1.3,5001,1,213.0-214.0,126093152,1008745216
